ticket_id,customer_id,product_purchased,ticket_status,ticket_priority,plan_type,customer_satisfaction_rating,sessions_baseline,sessions_recent,sessions_change,decline20
2714,CUST04806,Jira,Open,Medium,Premium,,26.5,30.0,0.13207547169811318,False
2715,CUST04711,Jira,Pending Customer Response,Medium,Premium,,26.0,24.5,-0.05769230769230771,False
2716,CUST06719,Jira,Closed,Low,Free,3.0,17.0,14.5,-0.1470588235294118,False
2717,CUST04085,Loom,Pending Customer Response,High,Premium,,14.5,18.5,0.27586206896551735,False
2718,CUST01517,Confluence,Closed,Critical,Free,5.0,4.5,7.0,0.5555555555555556,False
2719,CUST05872,Loom,Open,Medium,Enterprise,,36.0,37.0,0.02777777777777768,False
2720,CUST01328,Confluence,Open,Low,Free,,4.5,5.5,0.22222222222222232,False
2721,CUST07178,Confluence,Pending Customer Response,Low,Standard,,18.0,18.5,0.02777777777777768,False
2722,CUST04072,Trello,Open,Medium,Standard,,13.0,11.5,-0.11538461538461542,False
2723,CUST02910,Confluence,Pending Customer Response,Low,Standard,,7.0,17.0,1.4285714285714284,False
2724,CUST00900,Confluence,Open,Medium,Free,,6.5,5.0,-0.23076923076923073,True
2725,CUST01547,Jira,Open,High,Free,,14.5,16.0,0.10344827586206895,False
2726,CUST01030,Confluence,Pending Customer Response,Medium,Standard,,12.0,10.0,-0.16666666666666663,False
2727,CUST01244,Jira,Closed,Medium,Standard,4.0,24.5,23.0,-0.061224489795918324,False
2728,CUST07320,Bitbucket,Open,Low,Standard,,12.5,14.5,0.15999999999999992,False
2729,CUST06461,Jira,Closed,High,Standard,3.0,17.0,17.5,0.02941176470588225,False
2730,CUST07854,Jira,Closed,Low,Free,3.0,12.5,16.5,0.32000000000000006,False
2731,CUST02131,Trello,Pending Customer Response,Critical,Standard,,15.0,20.5,0.3666666666666667,False
2732,CUST01161,Jira,Pending Customer Response,Medium,Standard,,27.5,28.5,0.036363636363636376,False
2733,CUST02997,Loom,Open,Critical,Free,,12.5,11.0,-0.12,False
2734,CUST00325,Confluence,Closed,High,Standard,1.0,12.0,12.5,0.04166666666666674,False
2735,CUST07843,Loom,Pending Customer Response,High,Premium,,10.5,12.0,0.1428571428571428,False
2736,CUST02368,Jira,Pending Customer Response,Low,Free,,7.0,4.0,-0.4285714285714286,True
2737,CUST04274,Loom,Closed,Low,Enterprise,2.0,16.0,14.0,-0.125,False
2738,CUST04798,Bitbucket,Open,Critical,Standard,,15.5,17.0,0.09677419354838701,False
2739,CUST03803,Loom,Closed,Low,Free,5.0,13.5,11.5,-0.14814814814814814,False
2740,CUST01421,Jira,Closed,Medium,Premium,2.0,19.0,16.0,-0.1578947368421053,False
2741,CUST07246,Jira,Open,High,Standard,,17.5,15.0,-0.1428571428571429,False
2742,CUST04552,Bitbucket,Closed,Critical,Standard,1.0,5.0,7.5,0.5,False
2743,CUST07609,Trello,Pending Customer Response,Critical,Standard,,17.0,19.0,0.11764705882352944,False
2744,CUST05856,Jira,Pending Customer Response,Low,Standard,,14.0,22.5,0.6071428571428572,False
2745,CUST01814,Trello,Pending Customer Response,Medium,Standard,,8.0,8.0,0.0,False
2746,CUST01669,Loom,Pending Customer Response,Critical,Standard,,19.0,16.0,-0.1578947368421053,False
2747,CUST00126,Trello,Pending Customer Response,Medium,Free,,8.5,17.0,1.0,False
2748,CUST05673,Bitbucket,Open,Low,Standard,,12.5,11.5,-0.07999999999999996,False
2749,CUST08236,Trello,Pending Customer Response,High,Premium,,16.0,18.0,0.125,False
2750,CUST00718,Bitbucket,Pending Customer Response,Low,Enterprise,,18.5,14.5,-0.21621621621621623,True
2751,CUST07836,Trello,Pending Customer Response,Critical,Standard,,44.0,45.5,0.03409090909090917,False
2752,CUST03999,Jira,Closed,Low,Free,4.0,15.0,13.0,-0.1333333333333333,False
2753,CUST05708,Confluence,Closed,Medium,Standard,1.0,8.0,11.5,0.4375,False
2754,CUST06859,Trello,Closed,Low,Standard,1.0,12.0,14.0,0.16666666666666674,False
2755,CUST02388,Bitbucket,Closed,Critical,Premium,1.0,35.5,30.5,-0.14084507042253525,False
2756,CUST01349,Loom,Closed,High,Free,5.0,1.5,2.0,0.33333333333333326,False
2757,CUST06150,Jira,Pending Customer Response,Critical,Standard,,16.5,16.5,0.0,False
2758,CUST06063,Loom,Pending Customer Response,Critical,Free,,2.0,5.5,1.75,False
2759,CUST02474,Bitbucket,Pending Customer Response,Medium,Premium,,41.0,41.0,0.0,False
2760,CUST06135,Jira,Closed,Medium,Standard,1.0,25.5,23.0,-0.0980392156862745,False
2761,CUST05417,Trello,Pending Customer Response,High,Premium,,14.0,12.5,-0.1071428571428571,False
2762,CUST02116,Bitbucket,Pending Customer Response,Critical,Standard,,14.5,15.0,0.034482758620689724,False
2763,CUST01049,Jira,Closed,High,Enterprise,3.0,18.0,18.0,0.0,False
2764,CUST00166,Confluence,Pending Customer Response,Critical,Premium,,11.0,13.0,0.18181818181818188,False
2765,CUST05996,Confluence,Pending Customer Response,Low,Standard,,23.5,16.5,-0.2978723404255319,True
2766,CUST07785,Bitbucket,Pending Customer Response,Low,Enterprise,,13.5,15.0,0.11111111111111116,False
2767,CUST04207,Loom,Closed,High,Free,5.0,12.0,10.5,-0.125,False
2768,CUST06605,Bitbucket,Pending Customer Response,Medium,Premium,,21.5,26.0,0.20930232558139528,False
2769,CUST07739,Trello,Open,Medium,Standard,,25.5,26.0,0.019607843137254832,False
2770,CUST00520,Loom,Open,Critical,Premium,,14.0,16.0,0.1428571428571428,False
2771,CUST04764,Trello,Closed,Critical,Premium,3.0,20.0,21.0,0.050000000000000044,False
2772,CUST05358,Bitbucket,Open,Medium,Premium,,41.5,44.5,0.07228915662650603,False
2773,CUST04173,Loom,Closed,Critical,Standard,5.0,7.5,12.5,0.6666666666666667,False
2774,CUST04395,Loom,Closed,Low,Premium,3.0,17.5,16.5,-0.05714285714285716,False
2775,CUST03648,Loom,Pending Customer Response,High,Free,,8.5,4.0,-0.5294117647058824,True
2776,CUST08135,Confluence,Pending Customer Response,Low,Enterprise,,32.5,28.5,-0.12307692307692308,False
2777,CUST07332,Bitbucket,Pending Customer Response,Low,Free,,10.0,10.5,0.050000000000000044,False
2778,CUST05195,Loom,Open,Critical,Standard,,4.0,9.5,1.375,False
2779,CUST00600,Confluence,Pending Customer Response,Low,Premium,,16.5,17.0,0.030303030303030276,False
2780,CUST06467,Confluence,Closed,Medium,Standard,3.0,9.0,10.5,0.16666666666666674,False
2781,CUST03907,Loom,Closed,High,Free,5.0,9.0,10.5,0.16666666666666674,False
2782,CUST01782,Confluence,Pending Customer Response,Medium,Enterprise,,19.5,17.0,-0.1282051282051282,False
2783,CUST02473,Jira,Open,Medium,Standard,,31.5,27.0,-0.1428571428571429,False
2784,CUST06694,Trello,Closed,High,Premium,5.0,11.0,9.0,-0.18181818181818177,False
2785,CUST07733,Confluence,Pending Customer Response,High,Standard,,21.5,26.0,0.20930232558139528,False
2786,CUST01276,Jira,Open,Critical,Standard,,23.5,18.0,-0.23404255319148937,True
2787,CUST05759,Confluence,Pending Customer Response,Critical,Enterprise,,18.0,20.0,0.11111111111111116,False
2788,CUST06274,Trello,Closed,Critical,Free,2.0,11.5,8.0,-0.30434782608695654,True
2789,CUST00853,Trello,Open,Medium,Standard,,7.0,13.0,0.8571428571428572,False
2790,CUST01692,Jira,Open,Critical,Free,,4.0,8.0,1.0,False
2791,CUST06246,Jira,Open,Medium,Free,,18.5,18.5,0.0,False
2792,CUST07595,Bitbucket,Open,Medium,Premium,,9.5,10.5,0.10526315789473695,False
2793,CUST04714,Trello,Pending Customer Response,Critical,Enterprise,,22.0,24.0,0.09090909090909083,False
2794,CUST03213,Confluence,Open,Low,Standard,,11.5,18.5,0.6086956521739131,False
2795,CUST03472,Trello,Pending Customer Response,Medium,Enterprise,,26.0,26.5,0.019230769230769162,False
2796,CUST02040,Bitbucket,Closed,High,Standard,5.0,18.0,22.5,0.25,False
2797,CUST04283,Trello,Pending Customer Response,Medium,Standard,,12.0,13.5,0.125,False
2798,CUST01043,Jira,Pending Customer Response,Low,Free,,4.0,7.5,0.875,False
2799,CUST07862,Trello,Open,High,Standard,,9.5,5.0,-0.4736842105263158,True
2800,CUST05119,Trello,Pending Customer Response,Low,Standard,,21.0,20.0,-0.04761904761904767,False
2801,CUST01316,Trello,Closed,Low,Standard,4.0,10.0,15.0,0.5,False
2802,CUST04976,Trello,Closed,Critical,Standard,5.0,12.0,16.5,0.375,False
2803,CUST02240,Jira,Open,Low,Standard,,17.0,17.0,0.0,False
2804,CUST07056,Trello,Closed,Medium,Free,4.0,1.0,4.5,3.5,False
2805,CUST04067,Jira,Pending Customer Response,High,Free,,15.5,15.5,0.0,False
2806,CUST02807,Loom,Pending Customer Response,High,Standard,,8.0,9.5,0.1875,False
2807,CUST08091,Jira,Pending Customer Response,Low,Standard,,28.5,24.0,-0.1578947368421053,False
2808,CUST04414,Confluence,Closed,Critical,Premium,5.0,18.0,20.5,0.13888888888888884,False
2809,CUST00252,Confluence,Closed,Critical,Free,5.0,8.0,8.0,0.0,False
2810,CUST07184,Trello,Closed,Low,Standard,3.0,14.0,15.5,0.1071428571428572,False
2811,CUST04075,Trello,Closed,Critical,Premium,3.0,16.5,14.5,-0.12121212121212122,False
2812,CUST04450,Bitbucket,Closed,Critical,Premium,3.0,23.5,22.0,-0.06382978723404253,False
2813,CUST02407,Trello,Open,Low,Standard,,19.0,17.5,-0.07894736842105265,False
2814,CUST05901,Bitbucket,Pending Customer Response,Low,Standard,,6.5,8.5,0.3076923076923077,False
2815,CUST07858,Jira,Open,Medium,Standard,,17.5,20.5,0.17142857142857149,False
2816,CUST04251,Bitbucket,Closed,High,Premium,1.0,25.0,19.5,-0.21999999999999997,True
2817,CUST06227,Loom,Pending Customer Response,Low,Enterprise,,14.5,15.5,0.06896551724137923,False
2818,CUST08239,Trello,Closed,Low,Standard,5.0,21.5,24.0,0.11627906976744184,False
2819,CUST04717,Loom,Closed,Medium,Free,3.0,6.5,10.0,0.5384615384615385,False
2820,CUST05899,Confluence,Open,High,Standard,,17.0,18.0,0.05882352941176472,False
2821,CUST07962,Bitbucket,Closed,Critical,Premium,5.0,14.0,14.0,0.0,False
2822,CUST05184,Loom,Open,High,Enterprise,,16.5,13.5,-0.18181818181818177,False
2823,CUST04999,Jira,Closed,Critical,Standard,2.0,12.0,7.0,-0.41666666666666663,True
2824,CUST04286,Confluence,Open,Low,Standard,,18.5,21.0,0.1351351351351351,False
2825,CUST07528,Bitbucket,Pending Customer Response,Medium,Premium,,11.0,11.5,0.045454545454545414,False
2826,CUST02376,Jira,Open,Medium,Premium,,24.5,27.5,0.12244897959183665,False
2827,CUST05966,Trello,Open,High,Standard,,11.0,14.0,0.2727272727272727,False
2828,CUST07703,Confluence,Open,High,Free,,11.0,10.0,-0.09090909090909094,False
2829,CUST07199,Bitbucket,Closed,Medium,Standard,3.0,14.0,16.0,0.1428571428571428,False
2830,CUST01384,Trello,Pending Customer Response,Low,Free,,13.5,15.5,0.14814814814814814,False
2831,CUST05179,Bitbucket,Pending Customer Response,Critical,Premium,,16.5,17.0,0.030303030303030276,False
2832,CUST02608,Trello,Open,Critical,Standard,,22.0,22.5,0.022727272727272707,False
2833,CUST00755,Trello,Closed,Low,Enterprise,1.0,55.0,45.5,-0.17272727272727273,False
2834,CUST05091,Confluence,Pending Customer Response,Medium,Standard,,7.0,7.0,0.0,False
2835,CUST05987,Confluence,Open,Medium,Enterprise,,12.5,12.0,-0.040000000000000036,False
2836,CUST00038,Confluence,Pending Customer Response,Medium,Enterprise,,18.0,22.5,0.25,False
2837,CUST00942,Jira,Pending Customer Response,Medium,Standard,,13.0,10.5,-0.1923076923076923,False
2838,CUST00532,Bitbucket,Pending Customer Response,Low,Standard,,13.0,13.0,0.0,False
2839,CUST02141,Trello,Closed,Medium,Standard,1.0,19.5,21.0,0.07692307692307687,False
2840,CUST00761,Confluence,Closed,High,Enterprise,4.0,29.5,30.0,0.016949152542372836,False
2841,CUST04908,Jira,Open,Medium,Standard,,31.5,35.5,0.12698412698412698,False
2842,CUST06177,Bitbucket,Closed,High,Premium,1.0,16.5,16.5,0.0,False
2843,CUST03331,Confluence,Closed,Low,Free,4.0,6.0,6.0,0.0,False
2844,CUST06156,Loom,Pending Customer Response,Critical,Premium,,18.5,19.5,0.054054054054053946,False
2845,CUST07910,Bitbucket,Pending Customer Response,High,Standard,,14.5,16.5,0.13793103448275867,False
2846,CUST00567,Trello,Closed,High,Premium,1.0,16.5,17.5,0.06060606060606055,False
2847,CUST03968,Trello,Open,Critical,Premium,,20.5,16.5,-0.19512195121951215,False
2848,CUST02772,Bitbucket,Closed,High,Standard,2.0,12.5,14.5,0.15999999999999992,False
2849,CUST02597,Bitbucket,Pending Customer Response,High,Standard,,30.5,33.0,0.08196721311475419,False
2850,CUST08116,Loom,Closed,Critical,Premium,3.0,29.0,27.5,-0.051724137931034475,False
2851,CUST08278,Trello,Open,Critical,Standard,,13.5,16.5,0.22222222222222232,False
2852,CUST06014,Trello,Open,Medium,Free,,21.5,20.0,-0.06976744186046513,False
2853,CUST03249,Jira,Open,Low,Free,,13.0,17.0,0.3076923076923077,False
2854,CUST07697,Loom,Closed,Critical,Enterprise,2.0,17.5,17.5,0.0,False
2855,CUST03314,Jira,Closed,High,Free,5.0,11.5,12.5,0.08695652173913038,False
2856,CUST07340,Trello,Open,Medium,Free,,5.5,9.0,0.6363636363636365,False
2857,CUST03215,Confluence,Closed,High,Standard,1.0,15.0,10.5,-0.30000000000000004,True
2858,CUST02946,Bitbucket,Open,High,Standard,,20.0,25.0,0.25,False
2859,CUST06202,Jira,Open,High,Enterprise,,26.0,26.0,0.0,False
2860,CUST07497,Bitbucket,Closed,High,Premium,5.0,23.0,25.0,0.08695652173913038,False
2861,CUST04824,Bitbucket,Pending Customer Response,High,Standard,,23.0,24.0,0.04347826086956519,False
2862,CUST08284,Bitbucket,Pending Customer Response,Low,Premium,,28.5,24.0,-0.1578947368421053,False
2863,CUST08007,Loom,Closed,Medium,Standard,1.0,15.0,14.0,-0.06666666666666665,False
2864,CUST02559,Jira,Open,Critical,Enterprise,,22.5,16.0,-0.28888888888888886,True
2865,CUST00284,Confluence,Pending Customer Response,High,Standard,,17.0,11.5,-0.32352941176470584,True
2866,CUST05881,Bitbucket,Pending Customer Response,Critical,Free,,12.0,15.0,0.25,False
2867,CUST05963,Confluence,Open,High,Standard,,27.5,29.0,0.05454545454545445,False
2868,CUST03307,Jira,Pending Customer Response,High,Standard,,10.5,9.5,-0.09523809523809523,False
2869,CUST00923,Trello,Pending Customer Response,Critical,Free,,18.0,18.0,0.0,False
2870,CUST04903,Confluence,Pending Customer Response,Critical,Free,,10.0,8.5,-0.15000000000000002,False
2871,CUST04866,Confluence,Pending Customer Response,Critical,Standard,,17.0,27.0,0.588235294117647,False
2872,CUST04958,Trello,Closed,High,Premium,5.0,8.5,7.0,-0.17647058823529416,False
2873,CUST05741,Confluence,Open,Medium,Standard,,14.0,18.5,0.3214285714285714,False
2874,CUST08082,Loom,Open,High,Standard,,11.0,9.0,-0.18181818181818177,False
2875,CUST02866,Trello,Closed,Medium,Premium,4.0,19.5,24.5,0.2564102564102564,False
2876,CUST04560,Bitbucket,Pending Customer Response,Medium,Premium,,16.5,12.5,-0.24242424242424243,True
2877,CUST07651,Loom,Pending Customer Response,Medium,Premium,,8.5,14.5,0.7058823529411764,False
2878,CUST03059,Trello,Closed,Medium,Premium,1.0,33.5,31.0,-0.07462686567164178,False
2879,CUST04056,Jira,Pending Customer Response,Critical,Standard,,29.0,26.0,-0.10344827586206895,False
2880,CUST06652,Jira,Open,Low,Premium,,24.5,21.5,-0.12244897959183676,False
2881,CUST07164,Confluence,Closed,Low,Premium,4.0,20.5,15.0,-0.2682926829268293,True
2882,CUST05449,Confluence,Open,Low,Free,,8.5,8.0,-0.05882352941176472,False
2883,CUST05268,Bitbucket,Open,High,Free,,5.5,3.5,-0.36363636363636365,True
2884,CUST06873,Loom,Closed,Low,Standard,2.0,13.5,14.5,0.07407407407407418,False
2885,CUST02949,Trello,Open,High,Enterprise,,13.5,19.5,0.4444444444444444,False
2886,CUST07130,Loom,Open,Critical,Enterprise,,23.5,26.0,0.1063829787234043,False
2887,CUST03654,Loom,Open,High,Free,,4.5,4.5,0.0,False
2888,CUST06148,Trello,Pending Customer Response,Medium,Standard,,10.5,12.0,0.1428571428571428,False
2889,CUST02068,Bitbucket,Pending Customer Response,Low,Enterprise,,24.0,25.0,0.04166666666666674,False
2890,CUST05493,Confluence,Closed,Critical,Premium,5.0,7.5,9.0,0.19999999999999996,False
2891,CUST02249,Bitbucket,Pending Customer Response,Medium,Standard,,12.0,10.0,-0.16666666666666663,False
2892,CUST02226,Confluence,Pending Customer Response,Low,Standard,,15.0,20.0,0.33333333333333326,False
2893,CUST07604,Confluence,Closed,High,Premium,1.0,6.0,13.0,1.1666666666666665,False
2894,CUST04480,Bitbucket,Open,High,Premium,,13.5,16.0,0.18518518518518512,False
2895,CUST03001,Confluence,Pending Customer Response,Critical,Enterprise,,47.0,42.5,-0.0957446808510638,False
2896,CUST07866,Trello,Open,Critical,Standard,,39.5,35.5,-0.10126582278481011,False
2897,CUST01906,Trello,Pending Customer Response,High,Standard,,23.5,23.5,0.0,False
2898,CUST08069,Loom,Open,Critical,Premium,,13.0,15.5,0.1923076923076923,False
2899,CUST01237,Jira,Open,Medium,Premium,,19.0,23.5,0.23684210526315796,False
2900,CUST04822,Trello,Pending Customer Response,High,Standard,,11.5,11.5,0.0,False
2901,CUST02938,Loom,Closed,Low,Premium,1.0,12.0,11.5,-0.04166666666666663,False
2902,CUST02256,Trello,Pending Customer Response,Critical,Premium,,22.0,22.0,0.0,False
2903,CUST07119,Loom,Pending Customer Response,High,Premium,,21.0,24.5,0.16666666666666674,False
2904,CUST03487,Loom,Closed,Low,Standard,5.0,16.0,13.0,-0.1875,False
2905,CUST06816,Bitbucket,Closed,Low,Standard,2.0,17.5,19.0,0.08571428571428563,False
2906,CUST00654,Confluence,Pending Customer Response,Critical,Free,,9.5,7.0,-0.26315789473684215,True
2907,CUST00872,Confluence,Pending Customer Response,Critical,Premium,,19.0,12.0,-0.368421052631579,True
2908,CUST05323,Loom,Pending Customer Response,Low,Premium,,12.5,16.0,0.28,False
2909,CUST04544,Trello,Closed,High,Standard,4.0,7.0,6.5,-0.0714285714285714,False
2910,CUST03374,Confluence,Open,Low,Premium,,19.0,20.0,0.05263157894736836,False
2911,CUST02843,Trello,Closed,Low,Premium,2.0,27.0,25.0,-0.07407407407407407,False
2912,CUST02017,Trello,Open,Low,Standard,,11.0,12.0,0.09090909090909083,False
2913,CUST08068,Bitbucket,Open,Low,Standard,,16.0,18.0,0.125,False
2914,CUST03171,Jira,Closed,High,Premium,1.0,15.5,13.0,-0.16129032258064513,False
2915,CUST06116,Confluence,Closed,Low,Enterprise,4.0,16.0,14.0,-0.125,False
2916,CUST05072,Jira,Pending Customer Response,High,Standard,,20.5,20.0,-0.024390243902439046,False
2917,CUST01095,Jira,Pending Customer Response,Low,Standard,,15.5,14.0,-0.09677419354838712,False
2918,CUST00374,Confluence,Closed,High,Free,1.0,5.5,10.5,0.9090909090909092,False
2919,CUST03493,Trello,Pending Customer Response,Critical,Standard,,13.0,11.0,-0.15384615384615385,False
2920,CUST07434,Jira,Closed,High,Premium,3.0,17.5,20.5,0.17142857142857149,False
2921,CUST06041,Confluence,Open,High,Free,,18.0,19.0,0.05555555555555558,False
2922,CUST07877,Bitbucket,Closed,Low,Standard,2.0,9.0,6.5,-0.2777777777777778,True
2923,CUST03198,Jira,Pending Customer Response,Medium,Premium,,38.0,42.5,0.11842105263157898,False
2924,CUST04277,Loom,Open,Low,Premium,,15.5,16.0,0.032258064516129004,False
2925,CUST02425,Trello,Pending Customer Response,Medium,Free,,4.0,2.5,-0.375,True
2926,CUST02393,Loom,Open,High,Premium,,19.0,20.0,0.05263157894736836,False
2927,CUST06259,Confluence,Pending Customer Response,Critical,Free,,7.0,9.0,0.2857142857142858,False
2928,CUST07923,Trello,Closed,Low,Free,2.0,10.0,13.5,0.3500000000000001,False
2929,CUST07142,Trello,Closed,Low,Free,2.0,8.5,9.0,0.05882352941176472,False
2930,CUST07879,Confluence,Closed,High,Premium,3.0,50.0,50.5,0.010000000000000009,False
2931,CUST07590,Bitbucket,Pending Customer Response,High,Free,,17.0,19.5,0.1470588235294117,False
2932,CUST01200,Jira,Pending Customer Response,High,Standard,,14.0,17.5,0.25,False
2933,CUST04015,Bitbucket,Open,High,Premium,,46.0,42.0,-0.08695652173913049,False
2934,CUST05655,Confluence,Closed,High,Free,4.0,11.5,13.0,0.13043478260869557,False
2935,CUST02144,Jira,Closed,High,Premium,5.0,10.5,8.0,-0.23809523809523814,True
2936,CUST05604,Trello,Open,Medium,Standard,,15.5,16.5,0.06451612903225801,False
2937,CUST07236,Confluence,Pending Customer Response,Low,Premium,,42.0,35.0,-0.16666666666666663,False
2938,CUST00443,Trello,Closed,Critical,Premium,4.0,37.0,27.5,-0.2567567567567568,True
2939,CUST01431,Bitbucket,Closed,Critical,Enterprise,3.0,20.5,24.0,0.1707317073170731,False
2940,CUST02239,Bitbucket,Open,High,Standard,,13.0,17.0,0.3076923076923077,False
2941,CUST03393,Trello,Open,Medium,Standard,,19.5,19.0,-0.02564102564102566,False
2942,CUST08288,Confluence,Pending Customer Response,High,Premium,,45.0,49.5,0.10000000000000009,False
2943,CUST02374,Confluence,Open,Medium,Premium,,25.0,25.0,0.0,False
2944,CUST07330,Bitbucket,Open,Critical,Premium,,29.0,32.5,0.1206896551724137,False
2945,CUST01664,Confluence,Open,Critical,Standard,,16.5,18.5,0.1212121212121211,False
2946,CUST04859,Loom,Open,High,Premium,,14.5,14.5,0.0,False
